"actor_id","movie_id","role"
831159,257810,Angie
831159,348848,Laura
831160,57717,Marjorie
831160,407577,Officer Jane Porter
831161,9883,Lisa Angelica Dickinson
831161,67685,Bessie Marshall
831161,90801,Native girl
831161,208932,Alice Warren
831163,47019,Party Guest
831163,126725,Sylar
831163,211561,Carol Singer
831163,236697,Jacq
831163,390523,Jane (1991)
831164,158312,Hooker
831165,41525,Herself
831167,34636,Herself (Judge)
831167,36773,Allegra
831167,96580,Regine
831167,105147,Nancy
831167,135973,Blind Date
831167,136513,Waitress
831167,141411,Candy
831167,249627,Julie Warren
831167,288999,Doreen
831167,289691,Nurse
831167,319899,Mrs. O'Finlay
831167,383762,Herself/panelist
831167,396778,Herself/panelist
831167,408495,Art Fern's Tea-Time Movie Lad
831168,214166,Wife of SOS
831168,342878,First Girl in Powder Room
831169,133430,Ruth Cameron
831170,307189,Additional Voices
831171,341460,Jennifer Johnson
831172,200173,Girl in Tutu
831173,54588,Lady Stanton
831174,54726,Spitting Lady
831174,86381,Painter
831175,299916,Herself - band vocalist
831176,25460,""
831176,29907,""
831176,34778,""
831176,55633,""
831176,81971,""
831176,84003,""
831176,97504,""
831176,98841,Sex-Ed student/Female model
831176,98842,Antique shop customer
831176,98850,Orgy member
831176,98852,Jamie
831176,98856,Heavenly Wells
831176,98863,Vera
831176,98866,Exotic Dancer
831176,102813,""
831176,128752,""
831176,128846,Herself
831176,150342,""
831176,187414,Herself
831176,192089,""
831176,197848,""
831176,199002,""
831176,216839,""
831176,242073,""
831176,243113,""
831176,253013,""
831176,282719,Herself
831176,295650,""
831176,302498,Sinderotica
831176,302577,Herself
831176,310936,""
831176,321011,""
831176,325262,""
831176,338766,Woman at Hairdresser Appointm
831176,358074,Herself
831176,365383,""
831176,369913,""
831177,71654,Manuel
831178,66042,Woman
831179,224109,Shady/Baby Lofty
831180,170378,The Head
831180,241752,French Maid
831180,331333,Telephone Operator
831180,334371,Gaby
831180,342745,Jeanette
831181,348327,Dancer
831182,78079,Miss Doolittle
831182,283454,"Alice, Eastman's wife"
831182,320320,""
831183,206910,Phyllis
831183,250523,"Jinjur, a Maid in the Emerald"
831183,251497,""
831183,308606,Emmy Moran
831184,72664,Brewer's Neighbor
831184,317520,""
831185,367696,Herself
831186,7482,Guest
831186,10607,Katherine Maxwell
831186,26616,Ethel McVae
831186,33090,Julia Haldwell
831186,50899,Lindy
831186,52834,""
831186,65909,""
831186,89252,""
831186,109400,The Girl
831186,112428,Lydia Vyse
831186,112585,Beth
831186,114727,Helen Davis
831186,133367,Mimi Morrell
831186,142243,Ann
831186,142981,Vera Hampton (his fiancée)
831186,145953,Corinne McRea
831186,147633,Cameo appearance
831186,148860,""
831186,152400,""
831186,160032,""
831186,186687,Irene Rutherford
831186,197656,Millient Mervill
831186,218943,Josephine Herrick
831186,224632,Madge Smith
831186,265244,Connie
831186,278852,Errica
831186,299283,Susan Van Der Pyle
831186,301690,Gertie Page
831186,308593,Maureen Desmard
831186,362836,Charlotte Germaine
831186,364200,Marion Craig
831186,372720,Miss Van Kovert
831187,269861,Girl on wagon at horse race
831188,41045,Lou
831188,279375,Sue Dennison
831189,68119,Sybil
831189,80479,Frieda Schmid
831189,197918,Linda
831189,232231,"Gladys Weems, the Charisma Be"
831189,383283,Caprice
831190,223054,Dancer
831190,330375,""
831190,360837,""
831191,41102,Baby Cookie Bumstead
831192,9883,""
831193,200173,Ashley Black
831194,6725,Herself
831194,13278,""
831194,26670,""
831194,36895,""
831194,37505,""
831194,47270,""
831194,50395,""
831194,53923,""
831194,69375,""
831194,78961,""
831194,102690,""
831194,116211,""
831194,127403,""
831194,147901,""
831194,183363,""
831194,183383,""
831194,188078,""
831194,188113,""
831194,208521,""
831194,258760,""
831194,260816,Herself
831194,279229,""
831194,283287,""
831194,283505,""
831194,316731,""
831194,326243,Herself
831194,353471,""
831194,365494,""
831194,369475,""
831195,9883,""
831195,201804,Herself
831195,269861,Teenage girl at races
831196,50794,""
831196,326511,Herself
831197,129088,Dance Team Member
831197,177262,Bolero Dancer
831199,37693,""
831200,67788,Streetwalker
831201,118320,Katherine
831202,248878,Fencing Girl
831202,308053,Girl
831203,123811,Lady In Warehouse (Amber Ways
831203,289155,""
831204,75028,""
831205,261532,Herself
831206,70304,Younger Margo
831207,78915,Woman in Photograph #3
831207,78916,Velvet
831207,347069,Demon Lesbian #1 in Nightmare
831208,237226,""
831209,168136,Joanna
831209,220504,The Girl
831209,224499,Dental patient
831210,32808,Stella-Bonnie
831210,192286,ABC aide
831211,10727,""
831212,40766,""
831212,118994,Midwife
831213,7828,""
831214,131232,Extra
831215,302494,Dancer
831216,36884,""
831216,37169,""
831216,42790,""
831216,128633,""
831216,133920,""
831216,188040,""
831216,188475,""
831216,210450,""
831216,288920,""
831216,291011,""
831216,333831,""
831216,360249,""
831217,358874,Miss Armstrong
831217,376002,""
831218,195771,Person in Brighton Pub
831219,285033,Mary
831220,311609,Vicky
831221,337758,Social Worker
831222,263747,""
831223,329094,Party-goer 2
831224,361587,And Her Band
831225,196328,Lisette
831226,355536,Fiery Redhead
831227,112545,Fraser Child
831228,137224,Doris Beachford
831229,318812,Mrs. Jackson
831230,302432,Mercedes McCambridge
831230,362594,Lee Bickford
831230,387309,Alica Van Dine (aka Faith Kin
831231,262727,Mum Hayseed
831231,337132,Mum Hayseed
831232,292177,Tamara
831233,155927,Mr. Cooper's Girlfriend
831234,143532,Hag/Girl
831234,348848,Beverley
831235,890,""
831235,14484,Andrea Livingston
831235,31200,Herself (ABC Team contestant)
831235,31500,Jill Riley
831235,53959,Blake's Girl in Bed
831235,77712,Sue Ann
831235,114584,Jackie
831235,164523,""
831235,214436,Rita Lund
831235,215456,Herself
831235,249595,Stacy
831235,259216,Cadet Karen Adams
831235,283847,Kay Stagen
831235,285360,Mom Bozell
831235,296971,Dr. Kidwell
831235,330340,Peter
831235,381442,Jill Riley (1989-1990)
831235,393177,Jill Starbuck
831235,399953,Herself
831235,405059,Melissa McDonald
831236,1491,Herself - Presenter
831238,43883,Hot Traxx dancer
831238,302710,Dancer
831238,324551,Liquid Silver Dancer
831238,360713,Bride (Copeland Wedding)
831238,391013,Bombshell
831239,129627,Col. Ninotchka
831239,390180,Col. Ninotchka
831240,171485,Herself
831241,233875,Housemate
831242,403487,Herself/X-Treme (2004)
831243,313329,Nadia
831244,53318,Student
831246,115214,Hostess
831246,273781,Dancer
831246,287232,Dancer
831246,321549,Dancer
831247,310303,""
831248,398050,"8th Eliminated (2002)"
831249,325283,Rachel
831250,280115,Stacy Richards
831251,395794,Carmen Fitzgerald
831252,277909,Storekeeper's Wife
831252,340899,Reporter
831253,122214,Unimpressed Girl
831254,293645,Mrs. Simkins
831255,191652,Edna Flannery
831255,218418,Felicity Brent
831255,244363,Pat
831255,386765,Dr. Anne Tarrant (1972)
831255,389283,Helen Gamble (1969)
831255,391520,Dr Ruth Coliton
831255,409578,Elaine Mayfield
831256,321539,Mrs. Davis
831257,76945,Housemaid
831257,409194,Bella (2001-)
831258,347710,""
831259,230920,Herself
831261,5072,Primrose Buttercup
831261,12737,Second Sugar Girl
831261,51794,Josie
831261,71302,Cherry
831261,88521,""
831261,253015,Barbara Gunn
831261,253976,Susie Petersen
831261,255274,Minnie
831261,275529,Fiona Carter
831261,288086,""
831261,290421,""
831261,312391,Dolly
831261,315480,Anna
831261,343291,Old alice
831261,360004,Maggie McGhee
831261,379738,Herself - Panellist
831261,379869,Emily
831261,382206,Herself - Panellist
831261,382458,Herself
831261,383851,Rasa Bertrand
831261,392144,""
831261,408873,Joan
831261,409647,""
831262,128530,Bouncer at Le Loft
831263,326100,""
831264,147784,""
831264,366755,Nun
831265,20314,Elviry
831265,92140,Elviry
831265,120223,Elviry
831265,132844,Elviry
831265,155585,"(segment ""Ultima carta, L'"")"
831265,157883,Elviry
831265,166468,Elviry
831265,220331,Elviry Weaver
831265,220342,Elviry Weaver
831265,239655,Mayor Elviry Weaver
831265,298441,Elviry
831265,342154,Elviry Weaver
831266,301271,Kid #2
831267,262613,Mrs. Grimble
831268,197488,Lucia
831269,122214,Unimpressed Girl
831269,357991,Girl in Car
831270,161739,Reporter
831270,388088,Herself - Co-anchor (1996-199
831271,140925,Lever Secretary
831271,287215,Waitress
831271,332807,Friend at the reunion
831272,297975,Jo
831273,20314,Violey
831273,120223,Violey
831273,132844,Violey
831273,143941,Ruth Miller
831273,157883,Violey
831273,166468,Violey
831273,220331,Violey Weaver
831274,141157,Peach
831274,297222,Jennifer
831275,133682,Barbara
831275,143742,Hulda
831276,10520,""
831276,36870,Vickey
831276,52373,Rosalia Miller
831276,59622,Paula Drake
831276,61304,Cecile Fippany
831276,62013,Logan's Secretary
831276,64668,Julie Lawson
831276,109363,Peggy Rooney
831276,116963,Dime Pringle
831276,130624,Chorus girl
831276,133434,Ruth Miller
831276,143580,Bronson's Secretary
831276,147413,Marjorie Blake
831276,148975,Betty
831276,150479,Vicki Enfield
831276,154881,Jean
831276,171217,Judy Taylor
831276,175629,Caroline
831276,186799,Rita Rogers
831276,188341,Jean Blanchard
831276,190064,Miss Murphy
831276,199205,Evelyn
831276,202916,Dallas Gilmartin
831276,203613,Catherine Wolff
831276,206943,Georgie Tomlin
831276,210394,Switchboard Operator
831276,212752,Phyllis Brighton
831276,222568,Mary Lou
831276,222740,Patricia Shaw
831276,248837,Dixie Moore
831276,259789,Guest
831276,286154,Mary Stevens
831276,292191,Joy
831276,296804,Claire Winter
831276,299718,Marjorie Pritchard
831276,330768,Miss Blackburn
831276,331283,Moira Charters
831276,360527,Ruthie
831276,372139,Marian
831276,372641,Mary Todd
831277,140187,Georgia
831278,88568,""
831279,168333,Helen
831279,279874,Passenger 1
831280,152206,Mary Jane
831280,385824,Trish Clayton (1974-1982)
831280,411802,Gina Roma (lotti) Radison (19
831281,10841,"(segment ""Alien Abductee Inte"
831281,72877,"(segment ""Dryer Straits"")"
831281,75707,Peg
831281,194339,Hepzibah Crowley
831281,261634,""
831281,300856,""
831281,368336,Waitress
831282,264154,Stash's Maid
831282,291503,Gwen
831282,386961,Jude
831283,190247,First French Girl
831283,222593,Mary Wright
831283,392129,Molly (1991-1993)
831284,74048,Vivienne
831284,80593,Debbie
831284,107550,""
831284,222479,Clara
831284,304224,Kak
831284,308183,Sarah
831284,367498,Bessie
831284,381301,""
831284,396079,Jade Carver
831284,411148,Holly (2004-)
831285,5527,Nurse
831285,47898,""
831285,80959,Coach
831285,124503,Mary
831285,127574,Dr. Claire Henry
831285,129820,Mother Washington
831285,183717,Matty Williams
831285,235441,""
831285,258752,Aunt Audrey
831285,355670,Henrietta's Night Nurse
831285,389356,"2nd Singer"
831286,44330,Christa
831286,69384,Self
831286,138669,Gabrielle
831287,280016,Randy
831288,199483,Ilsa
831289,686,Herself
831289,1121,Queen Isabel
831289,2073,Marcia Lawton
831289,2075,Marcia Lawton
831289,2583,Herself
831289,2796,Herself (Co-Presenter)
831289,2816,Presenter for Best Direction 
831289,2893,"Herself (Nominee, Best Actres"
831289,2924,Herself (Memorial Presenter)
831289,3021,Herself - Presenter
831289,3044,Herself
831289,7585,Herself
831289,10830,Ripley
831289,10865,Herself
831289,10898,Herself
831289,10916,Lt. Ellen Ripley Clone #8
831289,10920,Ellen Ripley
831289,10945,Ellen Ripley
831289,17760,Alvy's Date Outside Theatre
831289,31841,Herself
831289,36722,Betti DeLoreo
831289,68688,Daisy Quimp
831289,79478,First Lady Ellen Mitchell
831289,80898,Catherine DeVoto
831289,81043,Paulina Escobar
831289,105198,""
831289,106671,Tony Sokolow
831289,118731,Herself
831289,123034,Gwen DeMarco aka Lt. Tawny Ma
831289,126502,Herself
831289,127084,Dana Barrett
831289,127253,Dana Barrett
831289,127255,Dana Barrett
831289,132061,Dian Fossey
831289,136298,Joan
831289,137487,Lauren Slaughter
831289,138677,Frida
831289,141412,Max Conners
831289,147500,The Warden
831289,147637,Herself
831289,155277,Janey Carver
831289,156854,Sandy Travis
831289,166567,Debra Moorhouse
831289,175529,Herself
831289,199696,""
831289,201609,Herself
831289,201610,Herself
831289,201611,Herself
831289,204947,Alice Goodwin
831289,207522,Herself
831289,240868,Herself
831289,241741,Herself
831289,270238,Narrator
831289,288702,Paula Collins
831289,291940,Narrator
831289,299450,Herself
831289,306288,Claudia Hoffman
831289,310526,Various
831289,318983,Herself
831289,319589,Herself
831289,322886,Eve Grubman
831289,328553,Ripley (Aline)
831289,346543,Jessica Fitzgerald
831289,347246,Herself
831289,352979,Herself
831289,354548,Alice Hunt
831289,364560,Narrator
831289,368314,Katharine Parker
831289,370855,Jill Bryant
831289,381737,Laura Wheeler
831289,387545,Host
831289,405882,Avis Ryan (1976)
831290,65612,Newscaster
831291,150054,""
831292,61706,Kid #6
831293,345881,Defense Lawyer
831294,107947,""
831295,368834,Ryan Shamrock
831295,399845,Alicia (2002)
831295,402907,Ryan Shamrock (1998-1999)
831295,406933,Ryan Shamrock (1998-1999)
831295,410688,Symphony (1999)
831295,410689,Symphony (1999)
831295,410690,Symphony (1999)
831296,142703,""
831296,324766,""
831297,44005,Noreen
831297,65378,Bus Woman #2
831297,71476,Angry Woman
831297,155635,Nurse
831297,379716,Sarah Valentine (1980-1991)
831298,327685,""
831299,56545,Herself
831299,315896,Crystal
831300,385299,Iris Scott (1984-1986)
831301,317248,""
831302,158372,Sheila
831302,330773,Mrs. Fabricant
831303,116289,Baby in Pram
831304,405607,Sports Presenter (1990-1995)
831305,123913,Worker
831306,297120,Party Goer #1
831307,107294,""
831308,399130,Sally Pritchard (1994)
831309,14103,Operator
831309,32519,Mrs. Shukeiss
831309,75612,Tickler
831309,80660,Older Nun
831309,80755,Bowling Lady
831309,91768,Miss Mona
831309,112302,Apartment Manager
831309,127134,Betty Lou
831309,145010,Woman on Bus
831309,168630,Coach Nun
831309,176480,Friend at Party
831309,194656,Housekeeper
831309,206129,Minnie
831309,221049,Maid at Hotel
831309,222617,""
831309,222756,Cleaning Lady
831309,245710,Teacher
831309,284907,Lady at ATM
831309,302236,Fairy Godmother
831309,302584,Old Jewish Lady
831309,335285,Large Woman
831309,338298,Hertha Wayerhauser
831309,349022,Woman on street #2
831310,313815,Suzi
831310,405960,Kelly Burns (1985)
831311,11644,""
831311,38117,""
831311,147460,""
831311,363357,""
831312,320266,Gospel Singer #1
831313,294980,Monster truck show gun hlder
831314,228312,Herself
831314,387533,Debbie Jones (2002-)
831315,78747,Dr. Daniels
831316,28482,Sophie
831316,33715,Louisa Kracklite
831316,62007,Laurette Barber
831316,78176,Birdie
831316,127255,Elaine
831316,141179,Crystal Gerrity
831316,195305,Tina Wilson
831316,196918,Allison
831316,231078,Avis Glasscock
831316,262261,Carla
831316,269427,Patricia
831316,298115,Nancy Swearingen
831316,300871,Nancy Spungen
831316,301614,Dinki Denk
831316,342403,Convenience Store Clerk
831316,342593,Linda Mason
831316,384104,Laurette Barber (1988)
831316,407470,Mona Ramsey
831316,408004,Herself (1983)
831317,296333,Nicky
831318,202367,Third Customer
831319,250379,Dead Mother
831320,197236,""
831320,197262,""
831321,31817,Lisa Home
831321,41154,Claire Summers
831321,68235,Ruth
831321,128084,Little sister (segments)
831321,134877,Sick girl
831321,387247,Martin's date
831321,388321,Samantha Riley (2003)
831321,406636,Best Friend
831322,57560,Large Lady
831322,99720,""
831322,141399,Nurse
831322,177089,Nurse
831322,196339,""
831322,341455,Cook/Maid
831323,378978,Dancer
831324,169348,""
831325,116847,Nan
831326,359104,"Singer, 'A Voice in the Night"
831327,8999,Cass
831328,276882,Sarah
831329,193868,Housewife
831329,382830,Nurse
831331,47191,Demonstrator
831332,122757,""
831333,266618,Mother
831333,395736,Mrs. Mellon
831333,411500,Millicent Coldstone
831334,51934,Josephine
831334,81582,""
831334,117037,Walnut Hill Nurse
831334,162986,Nurse
831334,183426,Maggie
831334,238551,News Vendor
831334,283069,Truck driver
831334,333192,Mrs. Clutchett
831334,333349,Woman Journalist
831335,13576,Nurse
831336,11,Billie
831336,76692,Hagatha/Sabrina Spellman/Petu
831336,109221,Cashier
831336,244863,Telephone Operator
831336,379065,""
831336,379290,Batgirl (Barbara Gordon)
831336,380571,Betty Cooper/Veronica Lodge/B
831336,380572,Betty Cooper/Veronica Lodge/M
831336,380573,Betty Cooper/Veronica Lodge/B
831336,380574,"Sabrina, the Teenage Witch/Ve"
831336,381396,Batgirl/Catwoman
831336,382643,Ping/Pong/Babs
831336,388406,Erica Lane
831336,391053,Wanda Kay Breckenridge/Aunt G
831336,393779,Cindy Lindenbrook
831336,398687,"Katy O'Hara, Lorelei Brown, J"
831336,399204,Ginger Grant
831336,399223,Betty Cooper/Veronica Lodge/B
831336,404079,Bella Love-Ghostly/Sabrina Sp
831336,404082,Sabrina/Hilda/Zelda Spellman
831336,404680,Felicia
831336,409696,Betty Cooper/Veronica Lodge/M
831336,411177,Geraldine Lewis/Rhonda
831337,13576,Nurse Carter
831338,11581,Aunt Maud
831338,14981,Vera
831338,121854,Fertilla
831339,97041,""
831341,142429,""
831342,301681,Nun on Street
831343,28552,Kidnapped Girl
831344,61706,Kid #3
831345,311517,Ashlee
831346,368001,Ozma
831347,37270,Stewardess
831347,38005,Barbara
831347,38006,""
831347,379092,Abigail
831348,403283,Asa
831348,406081,Miss. Osborne
831349,399130,Lata Chatterji (1994)
831350,127292,Bridesmaid
831350,314798,Fiona
831351,14224,Herself
831352,93237,Nyarlathotep
831353,205426,Flashback Friend #2
831354,147914,Tiffany
831355,52570,Ms. McKenzie
831355,74259,"Lenora Frigid, Has hots for W"
831355,137259,Carmelita
831355,168670,Medical Examiner
831356,325994,Fantasy Girl #2
831357,192860,Herself
831357,390336,Herself - Fitness Expert
831358,122865,""
831359,122757,""
831360,36871,Wenona
831360,68092,'Not Necessarilly the News' r
831360,71110,Shirl
831360,121549,Plane Passenger
831360,121864,""
831360,208631,Fran
831360,245506,Agent Deene
831360,315747,Joanie Kirby
831360,346370,Virginia Rhinehart
831360,383935,Helen Hoover
831360,399725,""
831360,402204,Pvt. Luanne Hubbl (1981-1982)
